"date"	"time"	"long"	"lat"	"mag"
"2016-04-29"	"00:33:36.80"	"57.1770"	"26.0340"	"3.3"
"2016-05-01"	"07:28:00.13"	"57.5340"	"28.2150"	"3.0"
"2016-05-03"	"07:04:50.90"	"61.7190"	"26.6960"	"4.3"
"2016-05-05"	"20:42:43.70"	"57.7780"	"27.6730"	"3.1"
"2016-05-05"	"20:47:53.70"	"57.6020"	"27.8000"	"3.8"
"2016-05-14"	"12:40:00.15"	"60.8670"	"27.1800"	"3.7"
"2016-05-17"	"00:03:03.30"	"60.1710"	"26.7420"	"4.2"
"2016-05-19"	"14:45:44.10"	"57.6400"	"26.9620"	"3.8"
"2016-05-21"	"21:14:00.27"	"57.7240"	"26.7230"	"4.0"
"2016-05-26"	"20:11:47.80"	"57.3480"	"27.8840"	"3.8"
"2016-05-27"	"00:07:35.70"	"56.9730"	"26.5600"	"3.3"
"2016-05-30"	"21:13:16.90"	"56.9960"	"27.6290"	"3.2"
"2016-06-01"	"09:08:23.50"	"62.9320"	"25.3260"	"3.9"
"2016-06-03"	"18:58:17.90"	"57.9270"	"26.7680"	"3.0"
"2016-06-06"	"05:56:05.20"	"57.5820"	"28.2980"	"3.3"
"2016-06-10"	"02:26:22.00"	"57.5590"	"28.2340"	"3.2"
"2016-06-17"	"21:21:36.80"	"56.9100"	"26.7330"	"3.1"
"2016-06-17"	"22:31:28.50"	"57.4490"	"27.7760"	"3.0"
"2016-06-20"	"03:58:16.30"	"57.7500"	"27.7440"	"3.3"
"2016-06-26"	"05:28:22.50"	"57.5500"	"27.4860"	"3.6"
"2016-06-27"	"21:35:45.90"	"57.5570"	"28.0860"	"3.4"
"2016-07-02"	"12:31:19.00"	"57.9380"	"27.2320"	"3.6"
"2016-07-06"	"02:45:35.70"	"63.1380"	"25.7530"	"4.1"
"2016-07-15"	"19:34:03.10"	"57.0940"	"27.3560"	"3.1"
"2016-07-20"	"06:24:21.90"	"57.3960"	"27.8080"	"3.0"
"2016-07-24"	"13:26:00.35"	"57.5180"	"28.1920"	"4.2"
"2016-07-25"	"03:04:00.00"	"57.5580"	"28.2030"	"3.1"
"2016-07-30"	"05:04:19.90"	"61.7210"	"26.9680"	"4.1"
"2016-09-08"	"09:26:02.80"	"57.6780"	"27.7770"	"3.2"
"2016-09-10"	"11:10:26.50"	"57.9840"	"26.7940"	"3.5"
"2016-09-12"	"13:54:01.30"	"57.7950"	"28.1450"	"3.3"
"2016-09-19"	"17:58:00.50"	"57.3340"	"28.0410"	"3.2"
"2016-09-21"	"07:41:12.10"	"59.8560"	"26.9010"	"4.8"
"2016-09-21"	"09:17:35.30"	"59.8730"	"26.8590"	"3.9"
"2016-09-26"	"23:05:13.50"	"57.4790"	"28.2130"	"3.2"
"2016-09-28"	"01:29:51.70"	"56.8670"	"26.5630"	"3.6"
"2016-09-30"	"14:25:46.00"	"57.4880"	"28.2060"	"3.2"
"2016-10-01"	"04:19:16.50"	"57.9340"	"27.9400"	"4.1"
"2016-10-02"	"02:39:36.00"	"57.6010"	"27.8810"	"3.6"
"2016-10-02"	"08:19:44.30"	"57.5200"	"28.0400"	"3.2"
"2016-10-05"	"19:51:50.10"	"58.5870"	"26.3880"	"4.1"
"2016-10-07"	"15:03:28.50"	"57.9300"	"26.7130"	"3.2"
"2016-10-08"	"05:58:59.40"	"57.6520"	"27.8470"	"4.2"
"2016-10-17"	"15:37:09.80"	"57.1210"	"27.6510"	"3.2"
"2016-10-18"	"04:50:05.30"	"57.7920"	"27.0490"	"3.5"
"2016-10-22"	"22:42:58.70"	"57.3560"	"26.3630"	"3.8"
"2016-11-02"	"18:32:48.10"	"58.6620"	"26.4100"	"3.7"
"2016-11-05"	"17:28:21.90"	"57.6950"	"27.9180"	"3.8"
"2016-11-09"	"01:05:29.70"	"57.4560"	"28.2550"	"3.9"
"2016-11-09"	"01:15:22.30"	"57.4750"	"28.2350"	"4.4"
"2016-11-09"	"02:02:32.10"	"57.4790"	"28.2540"	"3.3"
"2016-11-10"	"12:10:30.30"	"57.4990"	"28.3380"	"3.1"
"2016-11-19"	"20:29:37.00"	"57.8060"	"28.0140"	"3.0"
"2016-12-10"	"17:53:46.90"	"62.7520"	"26.4420"	"3.9"
"2016-12-13"	"15:44:21.40"	"57.4540"	"27.6110"	"3.2"
"2016-12-13"	"19:35:10.10"	"57.3100"	"27.6440"	"3.3"
"2016-12-14"	"16:10:36.80"	"57.3670"	"27.5910"	"3.3"
"2016-12-14"	"16:22:17.20"	"57.3910"	"27.5590"	"3.3"
"2016-12-16"	"17:58:16.70"	"57.4850"	"27.5870"	"3.3"
"2016-12-27"	"02:44:51.90"	"56.9250"	"26.6320"	"3.4"
"2016-12-27"	"12:47:45.10"	"57.3910"	"28.2080"	"3.6"
"2016-12-27"	"16:32:03.50"	"57.4470"	"28.1300"	"3.2"
"2016-12-28"	"06:20:52.30"	"57.5600"	"27.8110"	"4.0"
"2016-12-29"	"05:40:15.10"	"57.4030"	"28.1210"	"3.2"
"2017-01-10"	"01:26:48.70"	"57.1710"	"27.7800"	"3.2"
"2017-01-13"	"10:07:17.30"	"57.8300"	"27.5270"	"3.8"
"2017-01-14"	"08:43:01.70"	"57.3610"	"28.1460"	"3.2"
"2017-01-17"	"13:45:23.80"	"57.4550"	"27.4960"	"3.2"
"2017-02-01"	"07:04:31.10"	"59.4460"	"25.7570"	"3.8"
"2017-02-03"	"10:37:54.70"	"57.4970"	"28.2840"	"3.1"
"2017-02-04"	"06:17:16.10"	"57.3820"	"28.1750"	"3.8"
"2017-02-07"	"22:03:50.30"	"63.2510"	"25.2050"	"6.0"
"2017-02-10"	"08:22:54.80"	"63.4220"	"25.5540"	"4.3"
"2017-02-12"	"14:11:58.30"	"61.7490"	"26.8660"	"3.2"
"2017-02-13"	"17:53:10.70"	"57.5280"	"27.5440"	"3.0"
"2017-02-22"	"01:57:18.80"	"57.7140"	"27.9360"	"4.3"
"2017-02-25"	"17:39:02.10"	"57.8760"	"27.2300"	"3.6"
"2017-03-12"	"05:25:03.20"	"57.5540"	"27.0210"	"3.1"
"2017-03-13"	"06:51:54.30"	"57.6030"	"28.1520"	"3.4"
"2017-03-17"	"09:18:52.30"	"57.7750"	"27.4540"	"3.4"
"2017-03-19"	"16:09:00.48"	"57.7500"	"28.0830"	"3.6"
"2017-03-21"	"18:15:00.53"	"57.4820"	"28.0050"	"4.2"
"2017-03-31"	"09:19:27.40"	"57.6130"	"27.8610"	"3.2"
"2017-04-09"	"17:41:00.24"	"57.3250"	"28.0220"	"3.4"
"2017-05-04"	"07:35:01.00"	"57.7440"	"26.8130"	"4.1"
"2017-05-15"	"05:18:07.20"	"57.5110"	"28.2540"	"3.0"
"2017-05-19"	"03:42:30.70"	"57.6670"	"27.8650"	"4.0"
"2017-05-19"	"05:29:10.40"	"57.5730"	"27.9990"	"3.5"
"2017-05-21"	"20:33:00.31"	"57.5630"	"28.1700"	"3.0"
"2017-05-26"	"06:18:35.80"	"57.7850"	"28.2550"	"3.2"
"2017-05-26"	"06:33:00.52"	"57.5550"	"28.2610"	"3.7"
"2017-05-26"	"17:09:02.70"	"57.7220"	"28.2000"	"3.6"
"2017-05-29"	"16:57:07.50"	"57.6780"	"27.5840"	"3.2"
"2017-05-31"	"12:51:08.70"	"57.4770"	"28.1960"	"3.2"
"2017-06-04"	"10:00:59.20"	"57.7490"	"27.5320"	"3.9"
"2017-06-19"	"04:16:47.50"	"57.2440"	"27.4340"	"3.2"
"2017-06-21"	"17:09:04.70"	"57.6190"	"28.0980"	"3.2"
"2017-07-03"	"03:43:49.90"	"57.8350"	"27.6910"	"3.8"
"2017-07-06"	"06:05:00.24"	"57.4070"	"27.5690"	"3.6"
"2017-07-13"	"01:04:17.90"	"58.0120"	"26.5760"	"4.4"
"2017-07-15"	"23:05:49.90"	"57.6040"	"26.1000"	"3.6"
"2017-07-17"	"15:53:13.00"	"56.7890"	"26.9680"	"3.0"
"2017-07-26"	"15:51:30.80"	"58.0230"	"27.2430"	"3.5"
"2017-07-27"	"14:13:21.00"	"61.7870"	"25.7440"	"3.7"
"2017-08-14"	"11:14:12.20"	"57.2130"	"27.4090"	"4.5"
"2017-08-16"	"13:42:16.70"	"57.3630"	"27.3310"	"3.7"
"2017-08-20"	"02:08:20.90"	"57.3140"	"27.3580"	"3.8"
"2017-08-26"	"00:38:41.30"	"57.3940"	"27.7140"	"3.2"
"2017-08-26"	"00:41:00.39"	"57.3680"	"27.7690"	"3.6"
"2017-08-31"	"01:30:27.00"	"57.1270"	"27.8210"	"5.4"
"2017-08-31"	"01:43:10.50"	"57.1920"	"27.8400"	"3.3"
"2017-08-31"	"01:46:27.70"	"57.1940"	"27.8190"	"3.3"
"2017-08-31"	"01:47:00.48"	"57.1360"	"27.8420"	"3.8"
"2017-08-31"	"01:59:31.90"	"57.1780"	"27.7830"	"3.6"
"2017-08-31"	"02:06:07.90"	"57.1430"	"27.8370"	"3.2"
"2017-08-31"	"02:10:54.50"	"57.1910"	"27.7790"	"3.2"
"2017-08-31"	"02:29:05.20"	"57.1830"	"27.8140"	"3.4"
"2017-08-31"	"02:45:18.00"	"57.1780"	"27.8450"	"3.5"
"2017-08-31"	"03:54:52.00"	"57.1590"	"27.8290"	"3.6"
"2017-08-31"	"13:18:16.70"	"57.1960"	"27.9340"	"3.2"
"2017-08-31"	"13:38:05.50"	"57.2130"	"27.9710"	"3.2"
"2017-09-01"	"06:10:43.70"	"57.1790"	"27.7850"	"4.5"
"2017-09-11"	"09:58:00.31"	"57.4940"	"28.3180"	"3.0"
"2017-09-14"	"13:17:42.00"	"63.3390"	"27.2890"	"4.1"
"2017-09-24"	"13:48:52.70"	"60.3900"	"26.0920"	"3.3"
"2017-09-28"	"17:55:54.40"	"56.9150"	"27.0970"	"3.6"
"2017-09-28"	"17:57:27.70"	"57.6570"	"27.7550"	"3.8"
"2017-09-30"	"03:37:53.40"	"57.2220"	"27.8300"	"3.7"
"2017-09-30"	"04:12:50.80"	"57.2160"	"27.8830"	"4.7"
"2017-09-30"	"12:45:58.70"	"60.3740"	"26.1010"	"3.3"
"2017-10-05"	"16:03:31.00"	"57.1930"	"27.7390"	"3.3"
"2017-10-10"	"03:21:33.10"	"60.4240"	"26.0950"	"3.2"
"2017-10-12"	"17:28:15.80"	"59.3850"	"26.5650"	"3.7"
"2017-10-14"	"18:17:46.00"	"57.4590"	"28.0020"	"3.1"
"2017-10-14"	"18:18:24.20"	"57.9580"	"27.4670"	"3.2"
"2017-10-18"	"03:11:38.30"	"57.4720"	"28.2260"	"3.0"
"2017-10-18"	"05:54:54.50"	"57.4480"	"28.1660"	"3.1"
"2017-10-20"	"08:24:53.00"	"57.5680"	"28.2340"	"3.6"
"2017-10-23"	"00:24:14.90"	"57.1250"	"27.8440"	"5.5"
"2017-10-23"	"00:41:59.30"	"57.2700"	"27.6060"	"3.6"
"2017-10-23"	"01:12:48.00"	"57.2300"	"27.9490"	"3.1"
"2017-10-23"	"01:22:34.10"	"57.3400"	"27.8200"	"3.1"
"2017-10-23"	"01:31:22.10"	"57.2160"	"27.9300"	"3.4"
"2017-10-23"	"01:56:14.30"	"57.2690"	"27.8700"	"3.7"
"2017-10-23"	"01:59:03.10"	"57.1830"	"27.9270"	"3.0"
"2017-10-23"	"02:05:00.39"	"57.1520"	"27.8440"	"3.3"
"2017-10-23"	"02:19:57.70"	"57.2670"	"27.8970"	"3.7"
"2017-10-23"	"02:43:00.38"	"57.3300"	"27.8600"	"3.3"
"2017-10-23"	"06:31:38.50"	"57.2290"	"27.9120"	"3.5"
"2017-10-23"	"13:39:39.10"	"57.2230"	"27.8750"	"3.3"
"2017-10-23"	"14:48:51.70"	"57.2730"	"27.8170"	"3.9"
"2017-10-23"	"20:00:46.40"	"57.2760"	"27.8790"	"3.7"
"2017-10-26"	"00:57:11.00"	"57.4270"	"27.5770"	"3.5"
"2017-10-26"	"09:15:12.20"	"57.1910"	"27.9240"	"3.2"
"2017-10-27"	"10:46:42.40"	"57.5030"	"27.6070"	"3.0"
"2017-10-29"	"22:36:56.00"	"57.2500"	"27.8530"	"3.5"
"2017-11-03"	"23:12:07.10"	"57.2380"	"27.8840"	"3.1"
"2017-11-05"	"07:25:00.21"	"57.2400"	"27.9930"	"3.1"
"2017-11-08"	"20:58:16.50"	"62.4290"	"25.0350"	"3.8"
"2017-11-09"	"16:21:56.50"	"57.1790"	"27.8700"	"3.1"
"2017-11-14"	"23:06:59.70"	"57.4390"	"28.2660"	"3.5"
"2017-11-18"	"19:30:10.30"	"57.6690"	"27.2960"	"3.2"
"2017-11-27"	"08:43:00.55"	"57.3090"	"27.9680"	"3.5"
"2017-12-01"	"05:05:23.40"	"57.5990"	"28.2450"	"3.2"
"2017-12-06"	"19:52:28.70"	"57.9680"	"26.7750"	"3.3"
"2017-12-28"	"15:01:40.00"	"57.3520"	"26.4430"	"3.5"
"2017-12-28"	"15:28:00.53"	"57.8020"	"28.1650"	"3.0"
"2018-01-02"	"07:24:00.16"	"58.7890"	"26.5120"	"3.7"
"2018-01-02"	"08:54:32.00"	"58.8050"	"26.5350"	"3.6"
"2018-01-02"	"16:34:21.10"	"57.4260"	"28.0200"	"3.0"
"2018-01-04"	"23:47:22.30"	"58.8820"	"26.3720"	"4.2"
"2018-01-06"	"00:26:00.17"	"58.7970"	"26.4890"	"3.4"
"2018-01-08"	"09:29:31.80"	"57.3080"	"27.7030"	"3.3"
"2018-01-08"	"11:58:00.54"	"57.0610"	"26.8410"	"3.5"
"2018-01-08"	"22:43:00.41"	"57.1260"	"27.8110"	"3.8"
"2018-01-25"	"17:17:38.40"	"57.4810"	"27.2420"	"4.3"
"2018-01-28"	"23:29:31.70"	"57.4750"	"28.2480"	"3.2"
"2018-01-30"	"10:44:35.40"	"60.9920"	"26.9460"	"3.9"
"2018-02-08"	"16:20:00.58"	"57.6620"	"28.0690"	"3.3"
"2018-02-11"	"21:29:48.70"	"57.4210"	"27.9710"	"3.8"
"2018-02-12"	"08:36:19.00"	"57.8330"	"27.6880"	"3.0"
"2018-02-13"	"11:37:43.80"	"57.2830"	"27.8420"	"3.3"
"2018-02-20"	"20:32:47.80"	"57.6140"	"27.1110"	"3.1"
"2018-02-22"	"13:05:47.80"	"57.8680"	"27.7620"	"3.1"
"2018-02-23"	"04:01:13.70"	"56.8000"	"27.3690"	"3.2"
"2018-02-24"	"07:46:56.40"	"61.0970"	"27.0000"	"3.9"
"2018-02-26"	"01:55:09.00"	"57.8950"	"27.7760"	"3.9"
"2018-03-05"	"19:24:11.80"	"57.6080"	"28.1960"	"3.3"
"2018-03-07"	"14:46:12.30"	"57.7460"	"28.0350"	"5.4"
"2018-03-07"	"14:50:20.00"	"57.8070"	"27.9940"	"5.0"
"2018-03-07"	"14:54:23.10"	"57.5960"	"28.1170"	"3.5"
"2018-03-07"	"14:56:05.40"	"57.6160"	"28.1740"	"3.7"
"2018-03-07"	"15:02:59.50"	"57.8840"	"28.0750"	"3.2"
"2018-03-07"	"15:05:04.40"	"57.7830"	"28.1250"	"3.1"
"2018-03-07"	"15:16:11.40"	"57.5980"	"28.1700"	"3.2"
"2018-03-07"	"15:22:57.90"	"57.8160"	"27.9350"	"3.8"
"2018-03-07"	"16:21:10.70"	"57.9140"	"27.9410"	"3.9"
"2018-03-07"	"16:49:13.90"	"57.5650"	"28.1550"	"3.2"
"2018-03-07"	"17:37:14.90"	"57.7080"	"28.0000"	"3.3"
"2018-03-08"	"12:25:13.70"	"57.4790"	"26.9040"	"3.5"
"2018-03-08"	"16:37:50.20"	"57.3700"	"27.7800"	"4.1"
"2018-03-09"	"22:50:18.30"	"57.8060"	"27.9590"	"3.6"
"2018-03-12"	"07:35:34.10"	"57.4970"	"28.2250"	"5.0"
"2018-03-12"	"07:53:20.80"	"57.5460"	"28.2090"	"3.8"
"2018-03-12"	"08:03:39.30"	"57.5390"	"28.1630"	"3.8"
"2018-03-12"	"08:10:17.90"	"57.5590"	"28.2360"	"3.8"
"2018-03-12"	"09:01:15.90"	"57.5560"	"28.2520"	"3.8"
"2018-03-12"	"09:51:00.30"	"57.4860"	"28.1920"	"3.8"
"2018-03-12"	"16:37:24.20"	"57.5100"	"28.2430"	"3.6"
"2018-03-17"	"15:24:52.00"	"57.4990"	"28.3460"	"3.9"
"2018-03-19"	"03:24:17.70"	"57.5550"	"27.2020"	"3.2"
"2018-03-30"	"11:58:09.90"	"56.8730"	"27.3900"	"3.3"
"2018-03-30"	"21:53:37.50"	"57.4690"	"28.3140"	"3.1"
"2018-03-31"	"01:07:29.10"	"57.4760"	"28.2410"	"3.0"
"2018-03-31"	"06:49:10.10"	"57.6460"	"28.1490"	"3.0"
"2018-04-04"	"04:50:55.30"	"57.4600"	"27.7130"	"3.6"
"2018-04-06"	"20:42:29.10"	"57.4350"	"28.2650"	"3.0"
"2018-04-11"	"04:13:00.23"	"56.8670"	"27.3470"	"3.7"
"2018-04-12"	"01:01:03.90"	"57.4840"	"27.6130"	"3.0"
"2018-04-12"	"01:07:12.20"	"57.4110"	"27.7090"	"3.2"
"2018-04-12"	"01:19:29.90"	"57.5230"	"27.5950"	"3.3"
"2018-04-12"	"01:33:18.80"	"57.6170"	"27.5140"	"3.2"
"2018-04-12"	"03:02:48.10"	"57.4860"	"27.5620"	"3.2"
"2018-04-17"	"18:29:00.37"	"57.4050"	"27.8090"	"3.2"
"2018-04-17"	"18:32:38.80"	"57.3460"	"27.8980"	"3.3"
"2018-04-18"	"15:22:00.45"	"57.5340"	"28.0570"	"3.2"
"2018-04-21"	"03:02:03.70"	"56.9330"	"27.4900"	"3.2"
"2018-04-24"	"14:53:19.10"	"57.4590"	"28.0750"	"3.7"
"2018-04-24"	"14:59:18.80"	"57.3510"	"28.1620"	"4.3"
"2018-04-26"	"16:17:38.50"	"57.4870"	"28.2020"	"3.8"
"2018-04-28"	"15:37:46.70"	"57.5900"	"28.1730"	"3.1"
"2018-04-29"	"06:39:00.34"	"57.8150"	"27.8190"	"3.2"
"2018-05-08"	"18:27:33.10"	"57.8600"	"27.9530"	"4.7"
"2018-05-09"	"10:08:38.30"	"57.8590"	"27.1690"	"3.8"
"2018-05-28"	"06:58:21.10"	"57.4820"	"27.6300"	"3.2"
"2018-05-28"	"16:18:03.90"	"57.6610"	"27.4330"	"3.7"
"2018-06-19"	"00:27:14.10"	"57.9490"	"27.6520"	"3.4"
"2018-06-22"	"00:21:41.40"	"57.6150"	"27.3550"	"3.5"
"2018-06-27"	"23:46:32.70"	"57.4250"	"27.5400"	"4.4"
"2018-06-28"	"01:10:56.90"	"57.3610"	"27.5970"	"3.1"
"2018-07-01"	"19:25:44.30"	"57.8260"	"27.9300"	"3.2"
"2018-07-06"	"20:04:44.80"	"57.4950"	"27.5380"	"3.3"
"2018-07-13"	"09:03:24.00"	"57.3600"	"28.1130"	"4.8"
"2018-07-13"	"09:25:46.80"	"57.3650"	"28.1770"	"3.4"
"2018-07-15"	"01:52:00.50"	"58.9160"	"26.5150"	"4.8"
"2018-07-15"	"11:48:24.80"	"57.7850"	"28.1260"	"4.8"
"2018-07-21"	"07:51:00.08"	"61.1520"	"26.9000"	"3.2"
"2018-07-22"	"17:34:29.30"	"57.5440"	"28.2460"	"3.7"
"2018-08-01"	"16:34:17.00"	"57.5660"	"27.8120"	"3.2"
"2018-08-02"	"10:50:01.70"	"57.6750"	"27.7380"	"3.8"
"2018-08-07"	"12:23:49.40"	"57.4830"	"28.2920"	"3.9"
"2018-08-21"	"23:06:08.40"	"57.4100"	"26.5220"	"3.3"
"2018-09-03"	"09:10:51.30"	"58.0490"	"26.7050"	"3.3"
"2018-09-07"	"06:58:09.50"	"60.7050"	"25.2050"	"4.0"
"2018-09-14"	"13:40:06.20"	"57.6260"	"25.9730"	"3.7"
"2018-09-16"	"11:49:52.50"	"57.6550"	"25.9410"	"4.1"
"2018-09-16"	"17:32:56.70"	"57.6590"	"25.9870"	"3.6"
"2018-09-27"	"00:14:09.90"	"57.5490"	"27.0290"	"4.4"
"2018-09-28"	"06:41:31.30"	"57.5320"	"27.6080"	"3.2"
"2018-10-04"	"03:10:05.40"	"57.6570"	"26.1620"	"3.6"
"2018-10-09"	"03:49:50.70"	"57.7830"	"26.5260"	"3.9"
"2018-10-09"	"16:58:00.60"	"57.5210"	"27.7430"	"3.3"
"2018-10-09"	"22:51:16.40"	"57.6220"	"25.9470"	"3.6"
"2018-10-11"	"22:46:17.00"	"57.6040"	"27.4360"	"3.2"
"2018-10-12"	"17:26:00.35"	"57.6100"	"27.4620"	"3.0"
"2018-10-14"	"23:53:02.30"	"57.6840"	"28.2160"	"3.2"
"2018-10-15"	"12:15:40.90"	"57.6970"	"27.1880"	"3.3"
"2018-10-17"	"14:53:35.00"	"61.4220"	"26.4300"	"4.7"
"2018-10-20"	"16:05:43.90"	"57.4180"	"27.4170"	"3.2"
"2018-10-24"	"15:13:39.10"	"57.7770"	"27.2690"	"3.8"
"2018-10-25"	"09:20:47.10"	"57.3930"	"28.2000"	"3.0"
"2018-10-30"	"17:51:23.40"	"57.4970"	"27.9830"	"3.0"
"2018-11-05"	"15:09:00.32"	"57.7970"	"28.2360"	"3.2"
"2018-11-12"	"21:27:04.80"	"57.5340"	"28.1550"	"3.3"
"2018-11-13"	"21:15:51.40"	"57.2240"	"27.9420"	"3.2"
"2018-11-16"	"16:14:51.50"	"57.2400"	"27.9390"	"3.2"
"2018-11-18"	"05:58:00.51"	"58.9370"	"26.6840"	"3.7"
"2018-12-27"	"04:55:31.70"	"57.8170"	"27.8870"	"3.0"
"2019-01-01"	"01:20:43.40"	"57.9380"	"27.3370"	"3.7"
"2019-01-01"	"04:39:00.48"	"57.8960"	"27.3150"	"3.9"
"2019-01-07"	"22:14:42.20"	"57.4190"	"28.0870"	"3.0"
"2019-01-10"	"16:29:28.00"	"59.5660"	"26.6280"	"3.7"
"2019-01-24"	"04:55:53.40"	"57.6190"	"27.7330"	"3.8"
"2019-01-25"	"01:39:00.37"	"57.8330"	"27.2920"	"3.1"
"2019-01-28"	"16:30:46.40"	"61.0900"	"26.4050"	"3.2"
"2019-02-03"	"12:48:46.20"	"57.7180"	"28.0430"	"3.3"
"2019-02-08"	"15:13:35.40"	"57.8260"	"27.7200"	"3.2"
"2019-02-20"	"15:04:54.00"	"57.4540"	"27.7230"	"3.2"
"2019-02-20"	"17:45:27.00"	"57.5330"	"27.6360"	"3.3"
"2019-02-20"	"17:53:28.00"	"57.5270"	"27.6620"	"3.1"
"2019-02-20"	"18:02:09.00"	"57.4000"	"27.8230"	"3.2"
"2019-02-21"	"12:21:36.20"	"57.4460"	"27.7370"	"3.4"
"2019-02-22"	"02:47:02.50"	"57.4380"	"28.2550"	"3.3"
"2019-02-23"	"07:16:15.70"	"57.5210"	"28.1210"	"3.2"
"2019-02-23"	"07:19:25.30"	"57.6410"	"27.9300"	"3.9"
"2019-02-24"	"03:54:42.70"	"57.5480"	"28.0810"	"3.1"
"2019-03-05"	"04:23:01.50"	"57.4280"	"28.2240"	"3.3"
"2019-03-12"	"20:33:27.70"	"58.1220"	"27.3770"	"3.2"
"2019-03-22"	"07:55:16.50"	"61.6450"	"26.4350"	"3.2"
"2019-03-29"	"10:10:40.50"	"57.4850"	"27.9930"	"3.3"
"2019-04-02"	"02:28:42.30"	"57.8910"	"27.5290"	"3.3"
"2019-04-12"	"21:46:00.80"	"57.3630"	"28.1590"	"3.8"
"2019-04-26"	"03:39:49.40"	"57.3980"	"28.0430"	"3.0"
"2019-05-15"	"01:23:00.34"	"57.4660"	"28.1740"	"3.8"
"2019-05-19"	"08:13:24.90"	"57.7330"	"28.1060"	"3.5"
"2019-05-27"	"21:40:14.90"	"57.8440"	"28.0660"	"3.0"
"2019-06-07"	"05:37:04.30"	"60.5480"	"26.9000"	"3.5"
"2019-06-13"	"17:37:42.10"	"57.4600"	"27.8290"	"3.2"
"2019-06-14"	"08:43:56.00"	"57.4210"	"27.8210"	"3.3"
"2019-06-14"	"22:09:28.00"	"59.8740"	"26.0070"	"4.1"
"2019-06-16"	"06:27:24.10"	"57.4110"	"28.0760"	"3.3"
"2019-06-23"	"22:24:52.00"	"57.5450"	"27.4340"	"3.0"
"2019-07-29"	"18:29:43.90"	"57.3540"	"27.6240"	"3.1"
"2019-08-05"	"01:29:46.10"	"57.7890"	"27.6140"	"3.8"
"2019-08-10"	"21:41:00.37"	"57.4740"	"28.1300"	"3.8"
"2019-08-13"	"04:58:01.40"	"60.3340"	"26.8530"	"3.8"
"2019-08-15"	"08:33:28.00"	"57.3420"	"28.1140"	"3.2"
"2019-08-27"	"19:19:41.70"	"57.5070"	"27.3540"	"3.3"
"2019-08-28"	"16:36:14.00"	"57.7630"	"27.4030"	"3.9"
"2019-09-01"	"21:54:48.30"	"57.4200"	"28.1860"	"3.2"
"2019-09-03"	"18:47:02.90"	"59.8400"	"26.9600"	"4.8"
"2019-10-02"	"11:09:58.30"	"57.4300"	"28.2530"	"3.7"
"2019-10-06"	"12:03:00.20"	"57.7250"	"28.1710"	"3.3"
"2019-10-10"	"02:37:33.50"	"57.9760"	"27.8140"	"3.0"
"2019-10-16"	"01:12:08.70"	"57.8140"	"27.6170"	"3.3"
"2019-10-16"	"21:25:00.06"	"57.4100"	"27.7230"	"3.3"
"2019-10-20"	"03:13:26.50"	"57.5430"	"27.7730"	"3.3"
"2019-10-20"	"10:00:53.70"	"61.4090"	"26.6550"	"3.3"
"2019-10-31"	"15:10:15.80"	"57.6840"	"27.4770"	"3.1"
"2019-11-06"	"11:33:34.20"	"57.2370"	"27.9580"	"3.8"
"2019-11-07"	"02:03:32.30"	"57.5050"	"28.2560"	"3.6"
"2019-11-07"	"11:18:29.20"	"57.5550"	"28.2700"	"3.0"
"2019-11-11"	"00:12:31.90"	"57.8850"	"27.0640"	"4.2"
"2019-11-11"	"07:23:30.10"	"58.0240"	"27.0700"	"3.7"
"2019-11-12"	"08:25:23.00"	"57.9490"	"27.0610"	"4.8"
"2019-11-12"	"11:51:42.10"	"57.3820"	"28.0200"	"3.3"
"2019-11-12"	"13:18:26.80"	"57.8970"	"27.0530"	"4.2"
"2019-11-12"	"15:53:26.20"	"58.0570"	"27.3490"	"3.2"
"2019-11-12"	"16:36:30.70"	"57.9890"	"27.3340"	"3.2"
"2019-11-12"	"18:41:50.70"	"57.9490"	"27.4240"	"3.3"
"2019-11-13"	"09:43:11.00"	"58.1310"	"27.2130"	"3.3"
"2019-11-13"	"17:20:32.50"	"58.0600"	"27.3040"	"3.0"
"2019-11-14"	"00:56:32.80"	"57.9350"	"27.0680"	"4.1"
"2019-11-14"	"06:15:00.20"	"58.5650"	"26.6410"	"3.3"
"2019-11-15"	"01:51:20.00"	"57.9340"	"27.0740"	"4.5"
"2019-11-15"	"02:02:35.20"	"58.1610"	"27.2820"	"3.3"
"2019-11-15"	"02:15:01.40"	"57.9870"	"27.3580"	"3.0"
"2019-11-15"	"23:57:35.70"	"57.9950"	"26.9730"	"3.2"
"2019-11-16"	"01:48:20.00"	"57.9410"	"27.0610"	"3.8"
"2019-11-17"	"09:13:28.30"	"57.9550"	"27.3220"	"3.3"
"2019-11-17"	"16:42:33.10"	"57.7680"	"27.4700"	"3.2"
"2019-11-18"	"08:08:00.60"	"57.5580"	"28.1830"	"4.1"
"2019-11-19"	"18:23:04.90"	"57.9880"	"27.0490"	"4.2"
"2019-11-19"	"18:49:51.10"	"57.8890"	"27.0320"	"4.1"
"2019-11-19"	"19:40:49.70"	"57.9180"	"26.9830"	"4.0"
"2019-11-19"	"22:36:16.10"	"57.9900"	"27.0030"	"3.7"
"2019-11-20"	"21:37:00.90"	"58.0640"	"27.2830"	"3.2"
"2019-11-21"	"12:00:16.00"	"57.8830"	"26.8550"	"3.8"
